"id","train","target"
8119309,0,0
8119430,1,0
8119872,0,0
8119902,1,0
8120102,0,0
8120242,1,0
8120285,1,0
8121028,0,0
8121036,1,0
8121206,0,0
8121265,0,0
8121389,1,0
8121397,0,0
8121710,1,0
8121982,0,0
8122466,0,0
8123748,1,0
8123810,0,0
8124604,0,0
8124710,0,0
8124850,0,0
8125341,0,0
8125856,0,0
8125953,1,0
8126623,0,53.85
8127751,0,0
8128006,1,0
8128219,0,0
8128286,1,0
8128316,1,0
8128340,0,0
8128456,0,0
8128618,0,0
8128723,0,155.4
8129037,0,0
8129100,0,0
8130183,0,0
8130299,1,0
8131180,0,0
8131511,0,0
8132003,0,0
8132372,0,0
8133450,1,0
8134588,0,0
8134650,0,0
8136831,0,0
8136980,0,0
8138001,0,0
8138265,1,0
8138311,1,0
8138346,0,0
8138656,0,0
8139180,0,0
8139300,0,0
8140723,1,0
8140766,0,0
8140790,0,0
8140901,0,0
8141169,1,0
8141479,1,0
8141509,0,0
8141665,0,0
8142076,0,0
8142173,1,0
8142203,0,0
8142360,0,0
8142971,1,0
8143323,0,0
8143528,1,0
8143889,0,0
8144001,1,0
8145474,1,0
8145695,0,0
8146349,0,23.8
8146667,1,0
8146721,1,0
8147159,0,0
8147663,0,0
8147973,1,0
8147981,1,0
8148171,1,0
8148287,1,0
8148341,0,0
8149380,0,0
8150168,0,0
8150753,0,0
8150850,0,0
8152268,1,0
8152608,0,0
8153450,0,0
8153523,1,0
8153531,0,0
8153604,0,0
8153710,1,0
8153752,0,0
8153833,0,0
8153906,1,0
8154031,0,0
8154244,1,0
8154341,0,0
8154384,0,0
8154775,1,0
8155186,1,0
8155224,0,0
8156000,1,0
8156263,0,0
8156476,0,0
8156689,0,0
8156735,1,0
8157154,1,0
8157197,0,0
8157219,0,0
8157464,1,0
8158541,0,0
8158746,1,0
8158959,1,0
8159505,0,0
8160694,1,0
8160830,1,0
8161097,1,0
8161593,0,0
8161836,1,0
8162450,0,0
8162557,1,0
8163332,1,0
8164177,1,0
8164509,1,0
8164711,1,0
8164789,1,0
8164932,1,0
8165378,0,0
8165475,1,0
8166153,0,0
8166960,0,0
8167605,0,0
8167630,1,0
8168199,0,0
8169128,1,0
8169233,0,0
8170410,1,0
8170606,0,0
8170762,0,0
8171017,0,0
8171548,0,0
8172080,0,0
8172145,0,0
8172404,1,0
8173540,1,0
8173591,1,0
8174393,0,0
8174423,0,0
8175608,0,0
8175624,1,0
8175683,1,0
8176086,0,0
8176582,0,0
8176604,1,0
8176922,1,0
8177171,1,0
8177694,1,0
8177791,0,0
8178038,0,0
8178186,1,0
8178437,0,0
8178500,0,0
8178836,1,0
8178879,0,0
8180350,1,0
8180385,0,0
8180610,0,0
8181284,0,0
8181314,0,0
8181390,1,17.75
8181527,0,0
8181560,0,0
8182302,1,0
8182388,1,0
8182590,0,34.95
8182744,0,0
8182833,0,0
8182906,0,0
8183163,0,0
8183171,0,0
8183260,0,0
8184194,1,0
8185425,0,0
8185433,1,0
8185824,0,0
8186251,0,0
8186987,0,0
8187304,0,0
8187398,0,0
8187630,0,0
8188629,1,0
8188637,1,0
8188700,1,0
8189293,1,0
8189510,0,0
8189528,0,0
8189811,0,0
8189854,0,0
8189870,1,0
8190240,0,59.34
8190500,0,0
8190879,0,0
8191298,0,0
8191689,0,0
8192081,0,0
8192260,1,0
8192472,1,0
8192545,1,0
8192650,0,9.9
8192723,0,0
8192766,1,0
8192782,0,0
8192871,0,0
8193088,0,0
8193398,0,0
8193690,1,0
8193967,0,0
8194092,1,0
8194122,0,0
8194394,0,0
8195005,1,0
8195099,0,0
8195137,0,0
8195153,0,22.8
8195463,0,0
8195579,0,0
8195625,0,0
8195870,0,0
8195919,0,0
8195943,0,0
8195994,0,0
8196184,1,0
8196206,1,0
8196230,0,0
8196281,1,0
8196460,0,0
8196583,0,0
8196680,1,0
8196770,0,0
8196923,0,11.95
8197008,0,14.9
8197075,0,0
8197091,0,0
8197148,1,0
8197202,0,0
8197261,1,0
8197504,0,0
8197881,1,0
8198098,0,0
8198195,0,0
8198357,1,0
8198535,1,0
8198578,0,0
8198780,0,0
8199051,1,0
8199205,1,0
8199272,0,0
8199345,0,0
8199361,0,0
8199515,0,0
8200009,0,0
8200220,0,0
8200327,1,0
8200416,0,0
8200530,1,0
8200688,0,0
8200700,0,14.93
8200742,1,0
8200904,0,0
8201013,0,0
8201030,0,0
8201234,0,0
8201587,1,0
8201714,1,0
8202028,0,0
8202109,0,39.9
8202206,0,0
8202362,0,0
8202397,1,0
8202583,0,0
8202648,0,0
8202680,0,0
8202761,1,0
8203369,0,0
8203490,1,0
8203571,0,0
8203784,0,0
8203830,0,0
8204136,0,0
8204268,0,0
8204470,1,29.65
8204560,1,0
8204861,0,0
8205108,1,0
8205299,0,0
8205450,1,0
8205558,0,0
8205582,1,0
8205710,0,0
8205760,0,0
8205795,0,0
8205973,0,31.75
8206074,1,0
8206210,0,0
8206325,1,0
8206562,0,0
8206708,0,0
8206880,1,0
8207194,0,0
8207259,0,0
8207399,1,0
8207550,1,0
8207925,0,0
8208026,0,0
8208174,0,0
8208255,0,0
8208646,0,56.45
8208794,0,0
8208859,0,0
8209030,1,0
8209537,0,0
8209731,0,0
8210500,1,0
8210799,0,0
8210853,0,9.95
8211027,0,0
8211043,0,0
8211116,0,0
8211175,1,0
8211396,0,0
8211418,0,0
8211477,1,0
8211957,1,0
8212244,0,0
8212333,1,0
8212414,1,0
8212490,0,0
8212546,0,0
8212660,0,0
8212929,0,0
8213194,1,0
8213208,1,0
8213496,0,0
8213895,0,0
8213941,1,0
8213992,0,0
8214166,0,0
8214220,0,0
8214239,1,0
8214298,0,148.18
8216096,0,0
8217025,0,0
8217386,0,0
8217734,0,0
8217777,0,0
8217858,0,3.95
8217882,0,0
8217904,0,42.89
8217912,0,0
8218005,0,0
8218307,1,0
8218315,1,0
8218463,0,0
8218498,0,0
8218625,0,7.99
8218676,0,0
8218749,0,0
8218820,0,0
8218862,0,0
8218935,0,0
8219168,0,0
8219257,0,0
8219435,1,0
8219680,0,0
8219770,0,0
8219907,0,0
8219915,0,0
8220131,1,0
8220344,1,0
8220360,0,0
8220778,0,0
8220867,1,0
8220883,0,0
8220921,0,0
8220972,1,0
8221081,0,0
8221197,1,0
8221308,1,0
8221383,0,0
8221391,1,0
8221510,0,17.9
8221553,1,0
8221715,0,0
8221880,0,0
8222312,0,17.85
8222320,1,0
8222444,0,0
8222568,1,0
8222606,0,0
8222622,0,0
8222690,0,0
8222797,0,0
8222975,0,0
8222991,0,0
8223041,0,0
8223114,0,0
8223203,0,0
8223327,0,0
8223386,1,0
8223530,0,0
8223548,1,0
8223556,1,0
8223572,0,0
8223955,1,0
8224129,0,0
8224234,0,0
8224420,0,0
8224439,0,0
8224544,0,0
8224625,0,0
8224943,1,0
8225010,0,0
8225028,0,0
8225230,0,0
8226016,0,0
8226199,0,0
8226296,0,26.3
8226512,0,0
8226628,1,0
8226814,0,0
8227110,0,0
8227233,0,0
8227551,0,0
8227560,1,0
8227616,1,0
8227780,1,0
8227993,0,0
8228027,0,0
8228086,0,35.89
8228159,0,0
8228167,0,0
8228205,1,0
8228426,0,12.85
8228477,0,0
8228906,1,0
8229376,0,0
8229660,0,0
8230161,1,0
8230250,0,0
8230480,0,0
8230650,0,0
8230757,0,0
8231494,1,0
8231753,0,0
8231761,0,0
8231915,0,0
8232008,0,0
8232091,0,0
8232156,1,0
8232644,0,0
8233870,1,0
8234043,0,0
8234183,1,0
8234205,0,0
8234299,1,0
8234310,1,0
8234914,1,0
8236003,0,0
8236585,0,0
8236674,0,0
8236682,0,0
8236984,0,0
8237140,0,70.3
8237204,0,0
8237280,0,0
8237948,0,0
8237964,0,0
8238014,0,0
8238090,0,0
8238200,0,0
8238464,0,0
8238626,0,0
8238731,1,0
8239061,0,0
8243107,1,0
8245738,1,0
8246521,0,0
8247129,1,0
8247196,0,0
8248028,0,0
8252688,0,0
8254400,1,0
8255156,0,0
8256004,0,14.99
8256411,0,0
8257256,1,0
8259593,0,0
8260028,1,0
8265852,1,0
8267324,0,0
8271224,0,0
8271410,0,0
8271569,0,0
8272034,1,0
8272840,0,0
8272867,0,0
8272948,0,0
8273049,0,0
8273332,0,0
8273413,0,0
8273529,0,0
8273588,0,0
8273596,1,0
8273880,0,0
8273936,1,0
8274029,0,0
8274312,0,0
8274576,1,0
8274592,1,0
8274975,0,0
8275211,0,0
8275262,0,20.9
8275297,0,0
8275416,0,0
8275513,0,0
8275726,0,0
8275777,0,0
8275831,0,0
8275920,1,0
8275971,0,0
8276048,0,0
8276129,1,0
8276161,0,0
8276420,0,0
8276510,0,0
8276854,1,0
8277397,0,0
8278016,0,0
8279195,1,0
8282862,1,9.95
8283680,0,0
8287490,1,0
8287686,0,0
8289476,0,0
8289506,1,0
8291179,0,0
8291187,0,0
8293287,1,0
8293856,0,0
8294801,0,0
8296588,0,0
8297240,1,0
8297908,0,0
8297983,0,0
8298920,1,0
8299595,0,0
8299714,1,10
8302987,1,0
8303096,1,0
8303487,0,0
8304653,0,0
8306052,0,0
8322821,0,0
8325359,0,0
8326029,0,0
8327360,0,0
8330263,0,0
8330697,1,0
8331502,0,0
8333173,1,0
8335117,0,0
8336792,1,0
8337144,0,42.65
8339520,1,0
8342113,1,0
8343454,0,0
8343942,0,79
8344027,0,0
8344086,0,0
8344612,1,0
8344884,1,0
8346020,0,0
8346143,0,0
8346852,0,0
8347182,0,0
8348014,1,0
8350345,0,0
8350507,1,0
8350671,0,0
8368007,1,0
8368490,0,0
8368570,0,0
8368600,0,0
8368716,0,0
8368813,0,0
8369151,0,0
8369160,1,0
8369186,0,0
8369216,0,0
8369291,1,0
8369330,0,0
8369356,0,0
8369534,0,0
8369569,0,0
8369577,0,19.99
8369607,0,14.95
8369712,0,0
8369895,0,0
8369941,0,0
8370524,0,0
8370583,1,0
8370826,1,0
8370834,0,0
8370885,0,0
8370893,0,0
8370915,1,0
8371040,1,0
8371474,1,0
8371571,1,0
8371580,0,36.89
8371784,0,0
8372020,0,0
8376476,0,0
8377197,0,0
8377995,0,0
8383162,0,0
8389098,0,0
8393060,1,0
8395748,1,0
8396450,0,0
8398909,0,0
8402078,1,0
8402337,1,0
8402825,0,0
8403805,0,0
8404798,0,0
8416044,1,31.65
8416575,0,0
8420505,0,0
8421676,0,0
8422320,0,0
8428719,0,0
8432716,0,0
8434107,0,0
8439001,1,0
8440255,0,0
8442444,0,0
8447250,0,0
8449449,0,0
8454752,0,0
8455589,0,0
8458235,1,0
8461490,0,0
8462372,0,0
8462615,1,0
8464677,0,0
8467978,0,0
8474893,0,0
8484988,1,0
8486115,0,0
8492085,1,0
8494118,0,0
8494355,0,0
8501050,0,0
8502641,0,0
8505837,1,0
8506620,0,0
8508658,1,0
8509530,0,0
8510016,1,0
8510563,0,0
8523371,1,0
8526265,1,0
8527172,0,0
8528780,0,0
8532320,0,0
8535221,1,0
8550948,1,19.9
8553866,0,0
8555303,1,0
8562733,0,0
8565171,0,0
8565236,1,0
8570140,1,0
8570639,0,0
8576106,1,0
8577510,0,0
8578397,1,0
8582068,0,0
8585733,0,0
8586047,0,0
8599351,0,0
8602042,0,0
8602522,0,0
8605122,0,0
8606439,0,0
8610991,0,0
8630208,0,17.95
8630755,0,19.79
8641765,1,0
8648077,0,0
8650390,1,0
8651400,0,0
8651957,1,0
8652040,0,0
8652112,1,0
8652210,0,0
8652236,0,0
8652422,0,0
8652465,0,21.8
8652570,0,0
8653275,0,0
8653356,0,0
8653518,0,0
8653941,1,0
8653950,0,0
8654140,1,0
8654190,1,0
8654280,0,0
8654735,0,0
8654867,0,0
8655561,0,0
8655570,0,0
8655901,0,0
8656223,1,0
8656479,0,0
8656509,1,0
8656550,0,0
8656622,0,23.89
8656738,1,0
8657017,0,68.38
8657165,1,0
8657459,0,0
8657521,0,0
8657726,1,0
8657947,1,0
8658234,0,0
8658358,0,0
8658650,0,0
8658803,1,0
8659320,0,0
8659362,1,0
8659877,1,0
8660131,0,0
8660247,1,0
8660786,1,0
8660840,1,0
8661200,0,0
8661430,1,0
8661472,1,0
8661782,1,0
8662037,0,0
8662053,0,0
8662592,1,0
8662860,0,0
8662894,0,0
8662959,0,0
8663106,0,196.82
8663130,0,0
8663181,1,0
8663270,0,0
8663378,1,0
8663513,0,169.59
8663610,0,0
8663734,0,0
8663831,0,0
8663866,1,0
8664218,0,25.1
8664285,0,0
8664650,0,0
8665028,1,0
8665206,1,0
8665230,0,0
8665249,1,0
8665303,1,0
8665389,0,0
8665621,0,0
8665672,1,0
8665990,1,0
8666024,0,0
8666148,0,0
8666270,0,0
8666652,0,0
8666741,0,24.35
8666806,0,0
8666970,0,0
8667136,0,0
8667144,0,0
8667810,0,0
8668019,1,0
8668450,1,46.74
8668825,0,0
8669104,0,0
8669660,0,0
8669767,0,0
8669830,1,0
8670315,0,0
8671010,0,0
8671869,0,0
8671931,1,0
8672024,0,0
8672750,0,0
8672920,0,0
8673225,1,0
8673721,0,0
8674000,1,0
8674116,0,0
8674868,0,0
8674973,1,0
8675015,0,0
8675074,0,29.7
8675724,0,0
8677379,0,0
8677727,0,0
8678197,1,0
8678227,1,0
8678529,0,0
8678766,0,0
8679177,0,0
8679363,0,60.65
8679398,0,24.85
8679797,0,0
8679878,1,0
8679940,1,0
8680418,0,0
8681465,0,0
8681538,0,0
8681660,0,0
8681678,0,0
8682259,0,0
8682801,0,0
8684316,1,0
8684359,0,0
8684715,1,0
8684979,1,0
8685010,1,0
8685126,0,0
8685185,0,0
8685282,1,0
8685460,0,0
8686017,0,0
8686211,1,0
8686459,0,0
8686564,0,0
8686785,0,0
8687056,0,0
8687501,0,0
8687625,0,0
8687676,0,0
8688060,0,0
8688109,0,0
8688273,0,0
8688613,1,0
8688702,0,0
8689296,0,0
8689377,1,0
8689822,0,0
8689962,1,24.9
8690090,0,0
8691207,0,0
8691312,0,57.53
8691371,0,98.55
8691550,0,0
8691975,0,0
8692327,0,0
8692360,1,0
8692530,0,0
8693200,1,0
8693412,0,0
8693480,0,0
8694389,1,0
8694737,0,0
8694770,1,39.95
8695040,0,0
8695091,1,0
8695261,0,0
8695288,0,0
8695563,0,0
8695814,0,68.5
8696160,0,0
8696241,0,0
8696314,0,0
8696390,1,0
8696403,0,39.9
8696586,0,0
8696829,0,0
8696918,0,0
8696926,1,56.65
8696985,0,0
8697272,0,0
8697442,0,0
8697566,1,0
8697604,0,261.12
8697639,1,35.74
8698104,0,0
8698333,0,0
8698376,1,0
8698430,0,0
8698538,1,0
8698660,0,0
8699097,0,0
8699160,0,0
8699208,0,0
8699917,0,0
8700702,0,0
8700729,0,0
8701032,1,0
8701067,0,0
8701105,1,0
8701164,0,0
8701504,0,0
8701520,0,0
8702055,1,0
8702608,1,0
8702691,0,0
8702802,0,0
8702870,1,0
8703825,0,43.85
8704139,0,0
8704180,0,0
8704619,0,0
8704716,1,0
8704732,0,0
8704767,0,0
8704791,1,0
8704988,0,0
8705348,0,0
8705461,0,0
8705518,0,0
8705534,0,0
8705860,1,0
8706018,0,14.84
8706565,0,34.8
8706743,0,0
8706760,0,0
8707146,0,0
8707316,0,0
8707430,0,0
8707820,1,0
8709270,0,0
8709297,0,0
8709327,0,0
8709343,1,0
8709661,1,0
8710392,0,0
8710465,1,0
8711283,0,42.75
8711330,0,0
8711542,1,0
8711615,0,0
8711836,0,0
8711895,0,0
8712360,0,0
8712492,0,0
8712549,1,0
8713014,0,0
8713030,0,0
8713421,0,0
8713588,1,0
8713960,1,0
8713979,1,0
8714215,0,0
8714380,1,0
8714541,1,0
8714681,0,0
8715041,1,119.1
8715130,1,0
8715190,1,0
8715335,0,0
8715971,0,0
8716064,0,0
8716382,1,0
8716420,1,0
8716501,0,0
8716595,1,16.9
8716714,0,0
8716927,0,0
8717036,1,0
8717079,1,0
8717087,1,0
8717427,0,0
8717451,0,0
8717460,0,9.95
8717532,0,0
8717850,0,0
8718016,0,0
8718032,0,0
8718300,0,0
8718598,0,0
8718687,0,0
8718920,1,48.7
8719020,1,0
8719071,0,0
8719098,0,0
8719110,1,0
8719268,0,11.95
8719349,0,0
8719608,0,0
8719748,1,0
8719829,0,0
8720100,0,0
8720185,1,0
8720215,1,0
8720240,1,0
8720410,0,0
8721220,0,27.84
8721483,0,0
8721572,0,0
8722072,0,0
8722161,0,0
8722218,1,0
8722277,0,0
8722420,0,0
8722560,1,0
8722684,0,0
8722889,1,0
8722935,1,0
8722994,0,0
8723052,0,0
8723109,1,0
8723192,1,0
8723320,0,0
8723354,0,0
8723362,1,0
8723389,0,0
8723796,0,0
8723923,1,0
8723990,0,0
8724083,0,0
8724172,0,0
8724180,0,0
8724199,0,0
8724270,0,0
8724350,1,0
8724458,1,0
8724636,1,0
8724881,1,0
8724954,0,0
8725144,0,0
8725160,1,0
8725683,0,0
8726000,0,0
8726132,0,0
8726248,0,0
8726558,0,0
8726566,0,0
8726701,1,0
8726922,0,0
8727007,0,0
8727287,0,0
8727333,0,0
8727660,1,0
8727686,1,136.08
8727791,0,0
8727805,0,0
8727864,0,0
8727929,1,0
8728143,1,0
8728291,0,0
8728526,0,0
8728550,0,0
8728607,0,0
8728810,0,0
8728992,0,0
8729131,0,0
8729140,0,0
8729174,0,0
8729328,0,0
8729468,1,0
8729603,1,0
8729620,1,0
8729662,0,0
8729697,1,0
8729816,1,0
8729875,1,0
8730342,0,0
8730415,0,0
8730512,1,11.45
8730520,0,0
8730768,1,0
8730784,0,0
8730792,0,0
8730849,1,0
8730881,1,0
8731217,0,0
8731470,0,0
8731756,0,0
8731942,0,0
8731985,1,0
8732043,1,16.94
8732434,1,0
8732469,1,0
8732493,1,0
8732671,0,0
8733074,0,35.84
8733228,0,0
8733260,1,0
8733465,0,0
8733562,0,0
8733716,0,0
8733961,0,0
8734020,1,0
8734070,0,24.89
8734178,0,0
8734224,0,0
8734283,0,0
8734470,1,0
8734658,0,0
8734739,0,0
8735174,0,0
8735263,0,0
8735280,0,0
8735328,0,0
8735450,1,0
8735557,1,0
8735603,0,0
8735654,0,0
8735719,0,0
8735999,0,0
8736073,0,22.8
8736120,0,0
8736677,0,0
8736782,0,0
8736960,0,0
8737126,1,0
8737193,0,0
8737711,0,0
8737797,0,0
8737886,0,0
8737908,1,0
8738270,1,0
8738440,1,0
8738475,0,0
8738645,1,0
8738688,1,0
8738785,0,0
8738912,0,0
8738920,0,19.8
8739048,1,0
8739099,0,0
8739692,0,0
8740356,0,23.3
8740380,1,17.8
8740470,0,0
8740623,1,0
8740755,0,0
8740780,0,0
8740852,1,0
8741166,1,30.8
8741174,0,0
8741220,1,0
8741280,1,0
8741379,0,0
8741468,0,0
8741670,0,0
8741840,0,0
8742324,0,0
8742405,1,0
8742464,1,0
8742596,1,0
8742650,1,0
8743100,0,0
8743126,0,0
8743282,0,0
8743312,0,0
8743800,0,0
8743819,0,0
8743940,0,0
8744092,1,0
8744106,0,0
8744980,0,0
8745161,1,0
8745757,0,0
8746486,0,0
8746672,0,0
8746710,0,0
8746850,1,0
8746958,1,0
8747130,0,0
8747202,0,0
8747369,1,0
8747555,0,0
8747563,1,0
8747610,0,0
8747717,1,0
8747806,1,0
8747857,0,0
8747865,0,0
8748012,0,0
8748209,0,0
8748292,1,0
8748314,0,0
8748721,1,0
8748764,0,0
8748896,0,0
8749370,1,0
8749450,1,0
8750009,0,0
8750203,1,0
8750440,0,0
8750530,0,0
8750858,0,0
8750955,0,0
8750963,0,0
8751021,0,0
8751358,0,0
8751412,0,0
8751617,0,0
8751730,0,0
8751897,0,0
8752249,0,0
8752826,0,0
8753016,0,0
8753059,0,0
8753318,0,0
8753580,1,0
8754292,1,0
8754314,0,0
8754462,0,0
8754640,0,0
8754861,0,0
8755302,0,0
8755574,0,0
8755744,1,20.9
8755833,0,0
8755973,0,0
8756287,0,0
8756350,0,0
8756716,0,0
8756961,1,0
8756970,0,0
8756996,0,0
8757127,0,0
8757500,0,0
8757518,1,0
8757542,0,44.7
8757798,0,0
8758247,1,0
8758387,1,0
8758506,0,0
8758522,0,0
8758557,0,0
8758719,0,0
8758999,1,0
8759073,0,18.9
8759189,0,0
8759316,1,0
8759324,0,0
8759391,1,89.7
8759413,0,0
8759642,0,0
8759685,0,0
8759731,0,0
8759944,1,0
8760004,0,0
8760063,1,0
8760390,0,0
8760500,0,0
8761078,0,0
8761132,0,0
8761191,0,0
8761540,1,0
8761620,1,0
8761671,1,0
8761779,0,0
8761922,0,0
8761981,0,0
8762244,0,0
8762406,1,0
8762805,0,0
8762830,1,0
8762864,0,0
8763038,1,0
8763089,0,0
8763305,0,0
8763518,0,0
8763674,0,0
8764000,1,0
8764212,1,0
8764611,1,0
8764638,0,162.9
8764646,0,0
8764662,1,0
8764727,1,0
8764808,1,20.94
8764840,1,0
8764883,0,69.5
8765774,0,27.9
8765863,0,0
8765928,0,0
8765987,1,0
8766053,1,0
8766290,0,0
8766339,1,0
8766398,0,0
8766495,0,0
8766533,0,0
8766657,0,0
8766681,0,0
8766690,1,0
8766860,0,0
8767181,0,0
8767297,1,0
8767394,0,0
8767874,0,65.88
8768013,0,0
8768234,1,0
8768269,1,0
8768811,0,0
8769214,0,0
8769273,1,59.18
8769532,0,0
8769630,0,0
8769648,1,24.89
8769745,0,0
8770239,0,0
8770271,0,0
8770360,0,0
8770816,0,0
8770832,0,0
8770980,1,0
8771090,0,0
8771103,0,0
8771111,1,0
8771260,0,0
8771278,1,0
8771308,0,0
8771570,0,19.8
8771693,1,0
8771863,0,0
8771880,0,0
8772037,1,0
8772096,0,0
8772100,0,0
8772126,1,18.75
8772304,0,0
8772525,0,0
8772681,1,0
8772827,0,0
8773408,1,0
8773882,0,0
8774560,0,0
8774641,0,0
8774684,1,0
8774862,0,0
8775346,0,0
8779341,0,0
8780200,1,0
8781141,1,0
8782121,0,0
8783527,0,0
8783837,0,0
8784540,1,0
8784590,0,0
8784647,1,0
8784736,0,0
8786607,0,11.9
8786666,0,0
8787492,1,0
8787514,0,0
8787832,1,0
8788200,0,0
8790264,1,0
8791546,0,0
8792100,0,0
8792674,0,0
8793336,0,0
8793514,0,0
8794260,0,0
8794588,0,0
8795002,0,0
8795150,0,0
8795282,0,0
8795312,0,0
8795495,0,0
8795533,1,0
8796270,0,0
8797234,0,0
8797773,0,40.7
8797870,0,0
8797889,1,0
8800073,0,0
8800200,0,0
8800766,0,0
8800910,1,0
8801053,1,0
8801380,0,0
8802033,1,0
8803994,1,0
8804699,0,0
8805105,0,0
8806942,0,29.75
8808163,0,72.65
8808341,1,0
8808953,1,0
8809453,1,0
8809461,1,0
8809755,0,0
8811180,1,0
8811210,0,0
8811636,1,0
8811881,1,0
8812110,1,0
8812470,1,0
8813159,1,39.84
8814040,0,0
8814627,1,0
8815119,0,0
8815534,1,0
8817774,1,0
8819297,0,0
8819599,0,0
8820597,0,22.85
8821380,0,0
8821402,0,0
8821720,0,0
8821755,0,0
8821852,0,0
8822336,0,0
8822859,0,0
8822867,1,0
8823081,0,0
8823154,0,17.85
8823766,0,0
8825491,0,0
8825785,0,0
8825882,1,0
8826293,0,0
8828377,0,0
8828865,0,0
8829373,0,9.9
8829772,0,0
8829780,1,0
8829900,1,0
8831084,1,0
8832544,0,0
8833443,0,0
8834008,0,8.9
8834318,0,0
8835217,0,20.8
8835314,1,0
8835390,0,0
8835918,1,0
8836183,0,38.74
8836590,0,0
8837295,0,0
8838011,1,0
8838267,0,0
8838682,1,0
8840679,1,0
8841705,1,0
8842159,0,0
8842647,1,0
8843937,1,0
8844100,0,0
8844151,1,0
8844305,0,0
8845891,0,0
8846057,0,0
8846260,0,0
8848408,0,0
8849048,0,0
8851077,0,0
8851875,0,0
8853320,0,0
8853916,0,0
8859191,0,0
8859906,1,0
8860947,0,0
8860955,0,0
8861650,0,0
8861935,0,0
8864446,0,0
8864721,0,0
8864802,0,0
8865370,0,0
8865388,0,0
8865655,1,0
8866570,0,0
8868182,1,0
8868700,1,0
8869510,1,0
8870306,0,0
8872384,0,0
8872651,1,0
8873127,0,0
8873615,0,0
8874689,0,0
8874883,0,0
8874921,0,0
8875120,1,0
8876258,0,0
8878340,0,0
8881634,0,0
8882835,0,0
8885389,0,27.9
8885672,0,0
8886032,1,58.7
8886105,0,7.95
8887691,1,0
8888060,0,0
8888639,0,0
8893110,0,0
8893896,0,0
8894230,0,30.79
8895007,0,0
8896500,0,0
8899991,1,0
8902291,0,0
8903735,1,0
8904480,1,0
8907587,0,0
8909300,0,0
8909423,0,0
8910677,0,0
8911312,1,0
8912378,1,0
8912815,0,0
8914109,0,0
8914583,0,0
8917116,1,0
8917299,0,0
8919593,1,37.85
8919690,0,0
8920222,0,0
8922322,0,0
8925801,1,0
8926476,0,0
8929645,0,0
8930031,0,38.8
8930252,0,0
8931038,1,0
8931992,0,99
8932573,1,0
8932891,0,0
8933642,1,0
8934290,0,0
8934347,0,0
8934703,0,0
8935750,1,0
8936188,1,0
8937222,0,0
8938210,0,0
8938229,0,0
8939977,1,0
8944644,0,0
8946019,0,0
8946035,0,0
8946493,0,29.85
8951268,0,0
8951861,0,0
8952086,1,0
8952272,0,13.9
8952540,0,0
8952698,1,0
8954321,0,0
8954860,1,0
8954909,0,0
8956030,0,0
8959250,0,0
8959340,1,0
8961204,1,0
8964033,0,0
8964173,1,0
8965056,1,0
8968233,1,0
8968454,0,0
8969493,0,0
8971595,0,29.75
8975426,0,0
8975922,0,0
8979227,1,0
8979901,0,0
8981523,0,0
8982937,0,0
8982988,0,0
8986177,0,0
8993203,0,0
8995427,1,59.7
8996326,1,0
8996342,0,0
8996784,0,0
8998175,0,0
8998230,0,0
8998655,1,0
8999252,0,0
8999937,0,0
9002480,0,0
9004424,0,0
9008233,1,0
9011692,1,0
9021132,0,0
9024743,1,0
9025464,0,0
9025561,0,0
9026452,1,0
9026649,1,0
9026789,0,0
9027157,0,0
9027475,0,0
9028820,0,0
9030964,0,0
9031383,1,0
9035095,0,0
9035141,0,0
9040005,0,0
9040579,0,0
9046283,1,0
9048600,0,0
9049908,0,0
9050590,1,0
9052151,0,0
9053980,1,0
9054669,0,18.85
9054936,0,26.8
9055649,0,0
9056424,0,0
9056580,0,0
9056858,0,0
9058028,0,0
9058532,0,0
9059113,1,0
9059717,0,0
9060553,0,0
9061380,0,0
9062572,1,0
9064370,0,0
9066136,0,0
9066403,1,0
9067019,0,0
9069380,0,0
9069739,0,0
9071369,0,0
9072640,0,0
9074040,0,0
9074058,0,0
9075399,1,0
9075798,0,0
9076891,1,0
9077421,0,0
9077634,0,0
9078754,0,0
9078860,0,0
9078975,0,0
9079157,0,0
9079556,0,0
9080422,1,0
9083847,1,0
9087206,0,19.75
9087222,1,0
9088652,1,0
9089691,1,0
9090720,1,0
9093230,1,0
9097252,1,0
9099158,0,0
9101748,0,0
9107045,1,0
9107649,0,0
9108378,1,0
9109811,0,0
9111069,0,0
9111158,0,0
9112170,1,22.89
9112383,1,0
9112430,0,0
9112871,0,0
9113240,0,0
9114386,0,29.75
9114904,0,0
9114947,0,0
9115331,0,0
9115420,0,0
9115579,1,50.43
9116141,0,0
9117431,0,0
9117717,0,0
9118527,0,0
9119167,1,0
9119302,0,0
9119426,0,0
9120777,0,0
9121099,0,0
9121692,0,0
9122494,0,0
9122591,0,0
9123300,0,0
9124403,1,0
9124519,0,0
9126317,0,0
9126449,1,0
9126880,0,0
9127933,0,10
9130578,0,0
9130985,1,0
9132147,1,0
9133232,0,0
9133658,1,0
9134310,0,0
9134816,0,0
9135480,1,0
9137920,0,0
9138234,1,0
9138790,1,0
9139435,0,0
9141715,0,0
9143483,0,0
9143858,0,0
9144463,0,0
9145362,1,0
9145680,0,0
9145699,0,0
9146644,0,0
9147160,1,0
9147616,0,0
9149198,1,35.65
